58593 | 32007 | SYN | 104 | 1669102050.673682
32007 | 58593 | SYNACK | 104 | 1669102051.408869
58593 | 32007 | ACK | 104 | 1669102051.408881
58593 | 49724 | DATA | 8000 | 1669102051.4105558
49724 | 58593 | FIN | 104 | 1669102059.4993742
58593 | 49724 | DATA | 8000 | 1669102059.500743
49724 | 58593 | FIN | 104 | 1669102065.537683
58593 | 49724 | DATA | 8000 | 1669102065.5380638
49724 | 58593 | FIN | 104 | 1669102066.453899
58593 | 49724 | DATA | 8000 | 1669102066.4551492
49724 | 58593 | FIN | 104 | 1669102066.458536
58593 | 49724 | DATA | 8000 | 1669102066.459181
49724 | 58593 | FIN | 104 | 1669102066.462404
58593 | 49724 | DATA | 8000 | 1669102066.463105
49724 | 58593 | FIN | 104 | 1669102067.008944
58593 | 49724 | DATA | 8000 | 1669102067.0101771
49724 | 58593 | FIN | 104 | 1669102067.664912
58593 | 49724 | DATA | 8000 | 1669102067.6661508
49724 | 58593 | FIN | 104 | 1669102068.5030432
58593 | 49724 | DATA | 8000 | 1669102068.50387
49724 | 58593 | FIN | 104 | 1669102069.238878
58593 | 49724 | DATA | 8000 | 1669102069.239591
49724 | 58593 | FIN | 104 | 1669102069.763989
58593 | 49724 | DATA | 8000 | 1669102069.7652311
49724 | 58593 | FIN | 104 | 1669102071.18575
58593 | 49724 | DATA | 8000 | 1669102071.187017
49724 | 58593 | FIN | 104 | 1669102071.190316
58593 | 49724 | DATA | 8000 | 1669102071.1909492
49724 | 58593 | FIN | 104 | 1669102071.193872
58593 | 49724 | DATA | 8000 | 1669102071.194495
49724 | 58593 | FIN | 104 | 1669102071.955829
58593 | 49724 | DATA | 8000 | 1669102071.9571059
49724 | 58593 | FIN | 104 | 1669102071.9615989
58593 | 49724 | DATA | 8000 | 1669102071.9622452
49724 | 58593 | FIN | 104 | 1669102071.965641
58593 | 49724 | DATA | 8000 | 1669102071.9667652
49724 | 58593 | FIN | 104 | 1669102071.969264
58593 | 49724 | DATA | 8000 | 1669102071.9697611
49724 | 58593 | FIN | 104 | 1669102071.972188
58593 | 49724 | DATA | 8000 | 1669102071.972838
49724 | 58593 | FIN | 104 | 1669102072.625559
58593 | 49724 | DATA | 8000 | 1669102072.626297
49724 | 58593 | FIN | 104 | 1669102074.53437
58593 | 49724 | DATA | 8000 | 1669102074.535658
49724 | 58593 | FIN | 104 | 1669102075.4390411
58593 | 49724 | DATA | 8000 | 1669102075.43973
49724 | 58593 | FIN | 104 | 1669102075.4441018
58593 | 49724 | DATA | 8000 | 1669102075.444743
49724 | 58593 | FIN | 104 | 1669102075.447724
58593 | 49724 | DATA | 8000 | 1669102075.448363
49724 | 58593 | FIN | 104 | 1669102077.2632341
58593 | 49724 | DATA | 8000 | 1669102077.2645419
49724 | 58593 | FIN | 104 | 1669102077.2678988
58593 | 49724 | DATA | 8000 | 1669102077.268555
49724 | 58593 | FIN | 104 | 1669102077.271876
58593 | 49724 | DATA | 8000 | 1669102077.2726872
49724 | 58593 | FIN | 104 | 1669102077.275824
58593 | 49724 | DATA | 8000 | 1669102077.276425
49724 | 58593 | FIN | 104 | 1669102077.279259
58593 | 49724 | DATA | 8000 | 1669102077.279924
49724 | 58593 | FIN | 104 | 1669102077.282301
58593 | 49724 | DATA | 8000 | 1669102077.282837
49724 | 58593 | FIN | 104 | 1669102080.601237
58593 | 49724 | DATA | 8000 | 1669102080.601662
49724 | 58593 | FIN | 104 | 1669102080.603275
58593 | 49724 | DATA | 8000 | 1669102080.603681
49724 | 58593 | FIN | 104 | 1669102081.513269
58593 | 49724 | DATA | 8000 | 1669102081.513851
49724 | 58593 | FIN | 104 | 1669102082.39649
58593 | 49724 | DATA | 8000 | 1669102082.397849
49724 | 58593 | FIN | 104 | 1669102083.084223
58593 | 49724 | DATA | 8000 | 1669102083.0848918
49724 | 58593 | FIN | 104 | 1669102083.953998
58593 | 49724 | DATA | 8000 | 1669102083.955339
49724 | 58593 | FIN | 104 | 1669102087.316871
58593 | 49724 | DATA | 8000 | 1669102087.318131
49724 | 58593 | FIN | 104 | 1669102087.3214002
58593 | 49724 | DATA | 8000 | 1669102087.3220859
49724 | 58593 | FIN | 104 | 1669102089.794513
