52852 | 32007 | SYN | 99 | 1669100644.193932
32007 | 52852 | SYNACK | 99 | 1669100647.200057
52852 | 32007 | ACK | 99 | 1669100647.2002418
52852 | 49923 | DATA | 103 | 1669100651.2019389
49923 | 52852 | DATA | 103 | 1669100653.2073998
52852 | 49923 | DATA | 103 | 1669100653.207409
49923 | 52852 | DATA | 103 | 1669100655.2126641
52852 | 49923 | DATA | 103 | 1669100655.212672
49923 | 52852 | DATA | 103 | 1669100657.217891
52852 | 49923 | DATA | 103 | 1669100657.2179
49923 | 52852 | DATA | 103 | 1669100659.223138
52852 | 49923 | DATA | 103 | 1669100659.223146
49923 | 52852 | DATA | 103 | 1669100661.227114
52852 | 49923 | DATA | 103 | 1669100661.227123
49923 | 52852 | DATA | 103 | 1669100663.2323651
52852 | 49923 | DATA | 103 | 1669100663.232374
49923 | 52852 | DATA | 103 | 1669100665.2370188
52852 | 49923 | DATA | 103 | 1669100665.237036
49923 | 52852 | DATA | 103 | 1669100669.7271318
52852 | 49923 | DATA | 103 | 1669100669.727139
49923 | 52852 | DATA | 103 | 1669100671.7323709
52852 | 49923 | DATA | 103 | 1669100671.732378
49923 | 52852 | DATA | 103 | 1669100673.737655
52852 | 49923 | DATA | 103 | 1669100673.737667
49923 | 52852 | DATA | 103 | 1669100675.7407901
52852 | 49923 | DATA | 103 | 1669100675.7408042
49923 | 52852 | DATA | 103 | 1669100677.7446961
52852 | 49923 | DATA | 103 | 1669100677.7447019
49923 | 52852 | DATA | 103 | 1669100679.7451699
52852 | 49923 | DATA | 103 | 1669100679.745177
49923 | 52852 | DATA | 103 | 1669100681.750219
52852 | 49923 | DATA | 103 | 1669100681.750226
49923 | 52852 | DATA | 103 | 1669100683.755291
52852 | 49923 | DATA | 103 | 1669100683.7553039
49923 | 52852 | DATA | 103 | 1669100685.759271
52852 | 49923 | DATA | 103 | 1669100685.759277
49923 | 52852 | DATA | 103 | 1669100687.7645319
52852 | 49923 | DATA | 103 | 1669100687.7645419
49923 | 52852 | DATA | 103 | 1669100689.7699032
52852 | 49923 | DATA | 103 | 1669100689.7699132
49923 | 52852 | DATA | 103 | 1669100691.775224
52852 | 49923 | DATA | 103 | 1669100691.7752378
49923 | 52852 | DATA | 103 | 1669100693.780543
52852 | 49923 | DATA | 103 | 1669100693.78055
49923 | 52852 | DATA | 103 | 1669100695.78581
52852 | 49923 | DATA | 103 | 1669100695.7858188
49923 | 52852 | DATA | 103 | 1669100697.791101
52852 | 49923 | DATA | 103 | 1669100697.791111
49923 | 52852 | DATA | 103 | 1669100699.796643
52852 | 49923 | DATA | 103 | 1669100699.796669
49923 | 52852 | DATA | 103 | 1669100701.801975
52852 | 49923 | DATA | 103 | 1669100701.8019829
49923 | 52852 | DATA | 103 | 1669100703.8072262
52852 | 49923 | DATA | 103 | 1669100703.807232
49923 | 52852 | DATA | 103 | 1669100705.812453
52852 | 49923 | DATA | 103 | 1669100705.8124642
49923 | 52852 | DATA | 103 | 1669100707.817852
52852 | 49923 | DATA | 103 | 1669100707.817863
49923 | 52852 | DATA | 103 | 1669100709.823284
52852 | 49923 | DATA | 103 | 1669100709.823298
52852 | 49923 | FIN | 99 | 1669100711.279661
49923 | 52852 | ACK | 99 | 1669100711.279924
