58847 | 51843 | FIN | 8000 | 8.0|1669113192.711621
58847 | 51843 | FIN | 8000 | 8.0|1669113193.664952
58847 | 51843 | FIN | 8000 | 8.0|1669113194.589994
58847 | 51843 | FIN | 8000 | 8.0|1669113194.591528
58847 | 51843 | FIN | 8000 | 8.0|1669113195.2995682
58847 | 51843 | FIN | 8000 | 1.0|1669113201.263263
58847 | 51843 | FIN | 8000 | 1.0|1669113201.263565
58847 | 51843 | FIN | 8000 | 1.0|1669113201.862939
58847 | 51843 | FIN | 8000 | 8.0|1669113213.589473
58847 | 51843 | FIN | 8000 | 8.0|1669113214.538031
58847 | 51843 | FIN | 8000 | 8.0|1669113214.538573
58847 | 51843 | FIN | 8000 | 8.0|1669113215.075236
58847 | 51843 | FIN | 8000 | 8.0|1669113215.9063969
58847 | 51843 | FIN | 8000 | 8.0|1669113225.401139
58847 | 51843 | FIN | 8000 | 8.0|1669113226.2825239
58847 | 51843 | FIN | 8000 | 8.0|1669113226.283085
58847 | 51843 | FIN | 8000 | 8.0|1669113227.216901
58847 | 51843 | FIN | 8000 | 8.0|1669113227.796726
58847 | 51843 | FIN | 8000 | 8.0|1669113227.797471
58847 | 51843 | FIN | 8000 | 8.0|1669113239.325703
58847 | 51843 | FIN | 8000 | 8.0|1669113239.950928
58847 | 51843 | FIN | 8000 | 8.0|1669113239.951264
58847 | 51843 | FIN | 8000 | 8.0|1669113240.8069918
58847 | 51843 | FIN | 8000 | 8.0|1669113240.807488
51843 | 58847 | DATA | 8000 | 4.0|1669113247.732068
58847 | 51843 | FIN | 8000 | 4.0|1669113247.7383318
58847 | 51843 | FIN | 8000 | 4.0|1669113247.738688
58847 | 51843 | FIN | 8000 | 4.0|1669113247.7390342
58847 | 51843 | FIN | 8000 | 4.0|1669113248.414176
58847 | 51843 | FIN | 8000 | 4.0|1669113248.41453
51843 | 58847 | DATA | 8000 | 4.0|1669113253.8550558
58847 | 51843 | FIN | 8000 | 4.0|1669113253.863306
58847 | 51843 | FIN | 8000 | 4.0|1669113253.863541
58847 | 51843 | FIN | 8000 | 4.0|1669113254.7310169
58847 | 51843 | FIN | 8000 | 4.0|1669113254.732491
51843 | 58847 | DATA | 8000 | 4.0|1669113258.267902
58847 | 51843 | FIN | 8000 | 4.0|1669113258.2721531
58847 | 51843 | FIN | 8000 | 4.0|1669113258.272393
58847 | 51843 | FIN | 8000 | 4.0|1669113258.973663
58847 | 51843 | FIN | 8000 | 4.0|1669113258.974004
58847 | 51843 | FIN | 8000 | 1.0|1669113264.6436632
58847 | 51843 | FIN | 8000 | 1.0|1669113264.6450229
58847 | 51843 | FIN | 8000 | 1.0|1669113264.64599
58847 | 51843 | FIN | 8000 | 1.0|1669113270.906541
58847 | 51843 | FIN | 8000 | 1.0|1669113270.907348
58847 | 51843 | FIN | 8000 | 1.0|1669113270.908076
51843 | 58847 | DATA | 8000 | 2.0|1669113274.066431
58847 | 51843 | FIN | 8000 | 1.0|1669113277.779226
51843 | 58847 | DATA | 8000 | 2.0|1669113281.55695
58847 | 51843 | FIN | 8000 | 1.0|1669113285.340587
58847 | 51843 | FIN | 8000 | 1.0|1669113285.341398
51843 | 58847 | DATA | 8000 | 2.0|1669113290.3838642
58847 | 51843 | FIN | 8000 | 2.0|1669113291.279094
58847 | 51843 | FIN | 8000 | 2.0|1669113291.864408
51843 | 58847 | DATA | 8000 | 4.0|1669113296.0776682
51843 | 58847 | DATA | 8000 | 4.0|1669113296.077891
51843 | 58847 | DATA | 8000 | 4.0|1669113296.078112
58847 | 51843 | FIN | 8000 | 4.0|1669113296.666053
58847 | 51843 | FIN | 8000 | 4.0|1669113296.6671019
58847 | 51843 | FIN | 8000 | 4.0|1669113297.3266041
58847 | 51843 | FIN | 8000 | 4.0|1669113298.20557
58847 | 51843 | FIN | 8000 | 1.0|1669113305.210919
58847 | 51843 | FIN | 8000 | 1.0|1669113305.211885
